time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,VWAP,Upper Band #1,Lower Band #1,RTH VWAP,VWAP +1 SD,VWAP -1 SD,POC,VAH,VAL,RTH Open,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3
1767381000,26159.25,26195.5,26150.5,26187.5,26288.426406264596,26436.799583912343,26140.05322861685,26288.426406264596,26332.93835955892,26243.91445297027,26286.481680121087,26435.384664263303,26137.57869597887,26387,26432,26343,0,,,,,,,,,,,,,,
1767381300,26187,26196.25,26171.5,26176.25,26287.513524940823,26435.567786237214,26139.459263644432,26287.513524940823,26331.929803329742,26243.097246551904,26285.57336041756,26434.150778577226,26136.99594225789,26387,26432,26343,0,,,,,,,,,,,,,,
1767381600,26175.75,26213.25,26164.5,26210.25,26286.54015268153,26434.16194274402,26138.91836261904,26286.54015268153,26330.826689700276,26242.253615662783,26284.670566745368,26432.76785901044,26136.573274480295,26387,26432,26343,0,,,,,,,,,,,,,,
1767381900,26209.75,26221.25,26196.25,26212.5,26285.94401885994,26433.14426581987,26138.74377190001,26285.94401885994,26330.10409294792,26241.78394477196,26284.089468718656,26431.755228727587,26136.423708709724,26387,26432,26343,0,,,,,,,,,,,,,,
1767382200,26212.25,26245.25,26211,26240.75,26285.31742735292,26431.85306951236,26138.781785193478,26285.31742735292,26329.278120000752,26241.356734705085,26283.536354020292,26430.50732807255,26136.565379968037,26387,26432,26343,0,,,,,,,,,,,,,,
1767382500,26241,26253.25,26226.5,26242,26284.93859613308,26430.908428376893,26138.96876388927,26284.93859613308,26328.729545806225,26241.147646459936,26283.171756850017,26429.570677839652,26136.77283586038,26387,26432,26343,0,,,,,,,,,,,,,,
1767382800,26242,26258.25,26234,26235.5,26284.6407538929,26430.14141974654,26139.140088039265,26284.6407538929,26328.290953648993,26240.99055413681,26282.887318374647,26428.81165097767,26136.962985771625,26387,26432,26343,0,,,,,,,,,,,,,,
1767383100,26235.25,26245.5,26223,26235.75,26284.314702665182,26429.393511746224,26139.23589358414,26284.314702665182,26327.838345389493,26240.79105994087,26282.57193619861,26428.069294644658,26137.07457775256,26387,26432,26343,0,,,,,,,,,,,,,,
1767383400,26236,26238,26208.5,26219.75,26283.947129216263,26428.64557088059,26139.248687551935,26283.947129216263,26327.356661715563,26240.537596716964,26282.193499248726,26427.313400917723,26137.07359757973,26387,26432,26343,0,,,,,,,,,,,,,,
1767383700,26219.75,26222,26188.75,26201.25,26283.3510094375,26427.63679231975,26139.065226555253,26283.3510094375,26326.636744302177,26240.065274572826,26281.580252059473,26426.29444075547,26136.866063363475,26387,26432,26343,0,,,,,,,,,,,,,,
1767384000,26200.75,26221.75,26189,26211.5,26282.740454275077,26426.620951776444,26138.85995677371,26282.740454275077,26325.904603525487,26239.576305024668,26280.996742125084,26425.289363207336,26136.704121042832,26387,26432,26343,0,,,,,,,,,,,,,,
1767384300,26211.5,26219.25,26200.75,26215,26282.397022620968,26426.014328320714,26138.77971692122,26282.397022620968,26325.482214330892,26239.311830911043,26280.661932445008,26424.68594027909,26136.637924610925,26387,26432,26343,0,,,,,,,,,,,,,,
1767384600,26215.5,26236,26214.5,26223.5,26282.01546989583,26425.255024276787,26138.77591551487,26282.01546989583,26324.987336210117,26239.04360358154,26280.30597732521,26423.940443014402,26136.671511636017,26387,26432,26343,0,,,,,,,,,,,,,,
1767384900,26222.5,26246,26216.5,26244.5,26281.74958054343,26424.6509444696,26138.84821661726,26281.74958054343,26324.61998972128,26238.87917136558,26280.06687569246,26423.353200160007,26136.780551224914,26387,26432,26343,0,,,,,,,,,,,,,,
1767385200,26245.25,26251.25,26232,26236.25,26281.53475372604,26424.087599625815,26138.981907826263,26281.53475372604,26324.30060749597,26238.768899956107,26279.8537888946,26422.790003716564,26136.91757407264,26387,26432,26343,0,,,,,,,,,,,,,,
1767385500,26236.5,26246.25,26220.75,26233.5,26281.26854417561,26423.463562426565,26139.073525924658,26281.26854417561,26323.927049650898,26238.610038700324,26279.59282060504,26422.168297619944,26137.017343590138,26387,26432,26343,0,,,,,,,,,,,,,,
1767385800,26233.25,26241.75,26215,26217.75,26280.95847367295,26422.806209200306,26139.11073814559,26280.95847367295,26323.512794331156,26238.40415301474,26279.280304952128,26421.50818689877,26137.052423005487,26387,26432,26343,0,,,,,,,,,,,,,,
1767386100,26218,26235.25,26212.25,26216.75,26280.71066175743,26422.319727618877,26139.101595895987,26280.71066175743,26323.193381515866,26238.227941998997,26279.04288351208,26421.026865123345,26137.058901900815,26387,26432,26343,0,,,,,,,,,,,,,,
1767386400,26216.75,26217,26193,26195,26280.316019081063,26421.657955926872,26138.974082235254,26280.316019081063,26322.718600134805,26237.91343802732,26278.637214923303,26420.358714534625,26136.91571531198,26387,26432,26343,0,,,,,,,,,,,,,,
1767386700,26195,26202.5,26170.25,26181.25,26279.495545367714,26420.481733856283,26138.509356879145,26279.495545367714,26321.791401914285,26237.199688821143,26277.80876684489,26419.17735188284,26136.44018180694,26387,26432,26343,0,,,,,,,,,,,,,,
1767387000,26180.75,26205.75,26177.5,26180,26278.41935201859,26418.94610491056,26137.892599126622,26278.41935201859,26320.57737788618,26236.261326151,26276.772133008188,26417.65264696309,26135.891619053284,26387,26432,26343,0,,,,,,,,,,,,,,
1767387300,26179.75,26198,26167.25,26186.5,26277.2136000413,26417.25753623247,26137.16966385013,26277.2136000413,26319.22678089865,26235.20041918395,26275.600314268744,26415.97227139137,26135.22835714612,26387,26432,26343,0,,,,,,,,,,,,,,
1767387600,26186.75,26216.25,26186,26194.25,26276.665384080345,26416.395641949548,26136.93512621114,26276.665384080345,26318.584461441107,26234.746306719582,,,,26182,26364,26105,0,,,,,,,,,,,,,,
1767387900,26194.5,26205.75,26193.5,26202,26276.519735046186,26416.15948230707,26136.8799877853,26276.519735046186,26318.41165922445,26234.62781086792,,,,26182,26364,26105,0,,,,,,,,,,,,,,
1767388200,26202.5,26204.75,26182.25,26197.75,26276.353710308376,26415.895278295535,26136.812142321218,26276.353710308376,26318.216180704523,26234.49123991223,,,,26182,26364,26105,0,,,,,,,,,,,,,,
1767623400,26444.25,26474.5,26382.75,26391.25,26423.1875,26423.1875,26423.1875,26423.1875,26423.1875,26423.1875,26416.166666666668,26416.166666666668,26416.166666666668,26182,26364,26105,1,,,,,,,,,,,,,,
1767623700,26391,26408.25,26351.75,26369,26403.749378840894,26425.235264984927,26382.26349269686,26403.749378840894,26410.195144684105,26397.303612997683,26398.23821145383,26418.055391534614,26378.421031373047,26182,26364,26105,0,,,,,,,,,,,,,,
1767624000,26370,26414.75,26339.75,26403.5,26397.29897048482,26417.876001741206,26376.72193922843,26397.29897048482,26403.472079861735,26391.125861107903,26394.60861531673,26412.144114874227,26377.073115759234,26182,26364,26105,0,,,,,,,,,,,,,,
1767624300,26403.75,26434,26361.25,26397.5,26397.734314698424,26415.708555690017,26379.76007370683,26397.734314698424,26403.126586995902,26392.342042400946,26395.317818681116,26410.67329928569,26379.962338076544,26182,26364,26105,0,,,,,,,,,,,,,,
1767624600,26398,26425.5,26374.5,26409.25,26398.293799353058,26415.048491015605,26381.53910769051,26398.293799353058,26403.320206851822,26393.267391854293,26396.383166614567,26410.8945672143,26381.871766014832,26182,26364,26105,0,,,,,,,,,,,,,,
1767624900,26408.5,26423,26368.5,26396,26398.357377179276,26414.341366632907,26382.373387725645,26398.357377179276,26403.152574015367,26393.562180343186,26396.333666228304,26410.177341759703,26382.489990696904,26182,26364,26105,0,,,,,,,,,,,,,,
1767625200,26396,26443.25,26366.75,26435.75,26399.702125861866,26415.24186871712,26384.162383006613,26399.702125861866,26404.364048718442,26395.04020300529,26398.43941592112,26412.78208719387,26384.096744648366,26182,26364,26105,0,,,,,,,,,,,,,,
1767625500,26435.5,26452.75,26418,26448.5,26403.11421766092,26421.60009601938,26384.62833930246,26403.11421766092,26408.659981168457,26397.568454153385,26402.055015572678,26420.054953732753,26384.055077412602,26182,26364,26105,0,,,,,,,,,,,,,,
1767625800,26448.75,26453.25,26425.5,26440.25,26405.33183783179,26425.416293649316,26385.247382014262,26405.33183783179,26411.357174577046,26399.306501086532,26404.20342629687,26423.740067273447,26384.666785320293,26182,26364,26105,0,,,,,,,,,,,,,,
1767626100,26440.75,26463.75,26426.25,26463,26407.902991351024,26429.892643499086,26385.91333920296,26407.902991351024,26414.499886995443,26401.306095706605,26406.994734192696,26428.943452443822,26385.04601594157,26182,26364,26105,0,,,,,,,,,,,,,,
1767626400,26462.75,26465.25,26439.75,26463.5,26410.366283386447,26434.37780677996,26386.354759992933,26410.366283386447,26417.569740404502,26403.162826368392,26409.42162303429,26433.325902834004,26385.517343234576,26182,26364,26105,0,,,,,,,,,,,,,,
1767626700,26463.25,26485.25,26434.5,26474.5,26413.94686737035,26440.75902896055,26387.134705780147,26413.94686737035,26421.99051584741,26405.903218893287,26413.08969576107,26439.978831303302,26386.20056021884,26182,26364,26105,0,,,,,,,,,,,,,,
1767627000,26474.75,26492.5,26468.25,26485,26416.730995881942,26446.144345220455,26387.31764654343,26416.730995881942,26425.555000683496,26407.90699108039,26415.98526147818,26445.709266611426,26386.261256344937,26182,26364,26105,0,,,,,,,,,,,,,,
1767627300,26484.5,26488.75,26451.5,26456.25,26418.989096128593,26449.720102440235,26388.25808981695,26418.989096128593,26428.208398022085,26409.7697942351,26418.074411773698,26448.820434268113,26387.328389279282,26182,26364,26105,0,,,,,,,,,,,,,,
1767627600,26456.25,26473.75,26438,26442.5,26420.321644252905,26451.144145646133,26389.499142859677,26420.321644252905,26429.568394670874,26411.074893834935,26419.395326454265,26450.220070611853,26388.570582296677,26182,26364,26105,0,,,,,,,,,,,,,,
1767627900,26442.5,26464,26442,26458.5,26421.09568252274,26451.923532362547,26390.267832682934,26421.09568252274,26430.344037474682,26411.8473275708,26420.268117056225,26451.202430720194,26389.333803392256,26182,26364,26105,0,,,,,,,,,,,,,,
1767628200,26458.5,26470,26445,26455.25,26422.040539852424,26453.003187615996,26391.07789208885,26422.040539852424,26431.329334181493,26412.751745523354,26421.22318601394,26452.30067862314,26390.14569340474,26182,26364,26105,0,,,,,,,,,,,,,,
1767628500,26455,26473,26442.25,26465.75,26422.960923543596,26454.073326995665,26391.848520091527,26422.960923543596,26432.29464457922,26413.627202507974,26422.19712723517,26453.484534505198,26390.90971996514,26182,26364,26105,0,,,,,,,,,,,,,,
1767628800,26465.75,26475.75,26452.5,26471.25,26423.946802726336,26455.375066569555,26392.518538883116,26423.946802726336,26433.3752818793,26414.51832357337,26423.204640307693,26454.831540467414,26391.57774014797,26182,26364,26105,0,,,,,,,,,,,,,,
1767629100,26471.5,26495.25,26463.75,26488.5,26425.48710587286,26457.79891764102,26393.1752941047,26425.48710587286,26435.180649403308,26415.793562342413,26424.84133557912,26457.506620832304,26392.176050325936,26182,26364,26105,0,,,,,,,,,,,,,,
1767629400,26488.75,26498,26472.75,26473.75,26426.826130486126,26459.924670731,26393.72759024125,26426.826130486126,26436.75569255959,26416.896568412663,26426.153343000075,26459.54387736653,26392.76280863362,26182,26364,26105,0,,,,,,,,,,,,,,
1767629700,26473.5,26487.25,26469.25,26477.75,26427.771679794827,26461.257958749913,26394.28540083974,26427.771679794827,26437.817563481352,26417.7257961083,26427.13320778798,26460.953534425887,26393.312881150076,26182,26364,26105,0,,,,,,,,,,,,,,
1767630000,26478.75,26490.75,26475.75,26487.5,26428.460464605403,26462.29962196362,26394.621307247187,26428.460464605403,26438.61221181287,26418.308717397937,26427.84831355433,26462.056919341998,26393.63970776666,26182,26364,26105,0,,,,,,,,,,,,,,
1767630300,26487,26491.75,26482,26484.75,26429.148109019192,26463.365709595022,26394.93050844336,26429.148109019192,26439.41338919194,26418.882828846443,26428.54075267114,26463.127404917555,26393.954100424722,26182,26364,26105,0,,,,,,,,,,,,,,
1767630600,26484.5,26497.75,26477,26478.25,26430.120905219686,26464.80517378861,26395.436636650764,26430.120905219686,26440.526185790364,26419.71562464901,26429.523513234333,26464.581041517034,26394.465984951632,26182,26364,26105,0,,,,,,,,,,,,,,
1767630900,26478.5,26493.5,26475,26486.75,26430.920829386316,26465.9488026208,26395.892856151833,26430.920829386316,26441.42922135666,26420.412437415973,26430.357093153943,26465.80013887439,26394.914047433496,26182,26364,26105,0,,,,,,,,,,,,,,
1767631200,26487.5,26489.75,26463.75,26481.75,26431.882159801888,26467.239989294845,26396.52433030893,26431.882159801888,26442.489508649775,26421.274810954,26431.285447998816,26467.002364136988,26395.568531860645,26182,26364,26105,0,,,,,,,,,,,,,,
1767631500,26481.75,26507.5,26480.25,26502.75,26433.088024548302,26469.11379637877,26397.062252717835,26433.088024548302,26443.89575609744,26422.280292999163,26432.57739707708,26469.095467694395,26396.059326459763,26182,26364,26105,0,,,,,,,,,,,,,,
1767631800,26503,26509.25,26478.25,26482.5,26434.270405652693,26470.904889972127,26397.635921333258,26434.270405652693,26445.260750948524,26423.28006035686,26433.705940482632,26470.731482148167,26396.680398817098,26182,26364,26105,0,,,,,,,,,,,,,,
1767632100,26482.5,26485.5,26458.5,26459.25,26434.97744808401,26471.615314991494,26398.339581176526,26434.97744808401,26445.968808156256,26423.986088011763,26434.35357234721,26471.31896697199,26397.388177722427,26182,26364,26105,0,,,,,,,,,,,,,,
1767632400,26460,26474.25,26453.75,26466.25,26435.53122645758,26472.025765419323,26399.036687495838,26435.53122645758,26446.479588146103,26424.582864769058,26434.942442513246,26471.78699602403,26398.09788900246,26182,26364,26105,0,,,,,,,,,,,,,,
1767632700,26466,26470.5,26450.25,26456.5,26435.92221157507,26472.26757560554,26399.576847544602,26435.92221157507,26446.825820784212,26425.01860236593,26435.315791150835,26471.995487032607,26398.636095269063,26182,26364,26105,0,,,,,,,,,,,,,,
1767633000,26456.25,26474.75,26443.75,26472.75,26436.35685894257,26472.550138981,26400.16357890414,26436.35685894257,26447.2148429541,26425.49887493104,26435.79199639787,26472.34581414959,26399.238178646152,26182,26364,26105,0,,,,,,,,,,,,,,
1767633300,26473.25,26474.5,26445,26449,26436.717023700057,26472.757339120682,26400.676708279432,26436.717023700057,26447.529118326245,26425.90492907387,26436.096732395505,26472.460352630325,26399.733112160684,26182,26364,26105,0,,,,,,,,,,,,,,
1767633600,26449,26451.5,26428.5,26433,26436.783362976068,26472.50972528273,26401.057000669407,26436.783362976068,26447.501271668065,26426.06545428407,26436.124263179383,26472.16822121353,26400.080305145235,26182,26364,26105,0,,,,,,,,,,,,,,
1767633900,26432.25,26433.5,26416.5,26430,26436.6165070266,26472.019606520545,26401.213407532654,26436.6165070266,26447.237436874784,26425.995577178415,26435.943311334344,26471.66429430422,26400.222328364467,26182,26364,26105,0,,,,,,,,,,,,,,
1767634200,26430.5,26431.5,26408.75,26416,26436.373032141004,26471.537130862387,26401.20893341962,26436.373032141004,26446.92226175742,26425.82380252459,26435.662908257123,26471.15827630634,26400.167540207905,26182,26364,26105,0,,,,,,,,,,,,,,
1767634500,26417,26436.25,26414.25,26427.25,26436.210339289235,26471.177364289335,26401.243314289135,26436.210339289235,26446.700446789266,26425.720231789204,26435.537912015676,26470.821976325577,26400.253847705775,26182,26364,26105,0,,,,,,,,,,,,,,
1767634800,26427.5,26433.25,26412.5,26414.75,26436.066541124757,26470.88525490552,26401.247827343996,26436.066541124757,26446.512155258984,26425.62092699053,26435.38236633714,26470.521145484036,26400.243587190245,26182,26364,26105,0,,,,,,,,,,,,,,
1767635100,26414.75,26436.5,26412.25,26427.75,26435.897520511848,26470.52546020003,26401.269580823664,26435.897520511848,26446.2859024183,26425.509138605394,26435.25634261354,26470.187954828256,26400.32473039882,26182,26364,26105,0,,,,,,,,,,,,,,
1767635400,26428.25,26429.5,26411.75,26420.75,26435.754253717816,26470.223101955642,26401.28540547999,26435.754253717816,26446.094908189163,26425.41359924647,26435.099596240558,26469.875597321457,26400.323595159658,26182,26364,26105,0,,,,,,,,,,,,,,
1767635700,26421,26431.5,26417,26428,26435.683145936997,26470.055828003704,26401.31046387029,26435.683145936997,26445.994950557008,26425.371341316986,26435.039609355445,26469.715036865135,26400.364181845755,26182,26364,26105,0,,,,,,,,,,,,,,
1767636000,26427.75,26433.5,26419.25,26427.25,26435.61650537378,26469.866424045103,26401.366586702454,26435.61650537378,26445.891480975177,26425.34152977238,26434.975808737334,26469.526545320197,26400.42507215447,26182,26364,26105,0,,,,,,,,,,,,,,
1767636300,26427.75,26428.5,26390.5,26404.5,26435.226149258546,26469.31025100824,26401.142047508853,26435.226149258546,26445.451379783455,26425.000918733636,26434.511187234104,26468.945385083178,26400.07698938503,26182,26364,26105,0,,,,,,,,,,,,,,
1767636600,26404.25,26409.75,26393.25,26399,26434.90326229898,26468.981826281928,26400.82469831603,26434.90326229898,26445.126831493864,26424.679693104095,26434.186565436266,26468.61362489474,26399.759505977792,26182,26364,26105,0,,,,,,,,,,,,,,
1767636900,26398.75,26399,26358.25,26378.75,26433.637508518856,26468.218879215376,26399.056137822336,26433.637508518856,26444.01191972781,26423.2630973099,26432.81443860294,26467.88904871601,26397.739828489874,26182,26364,26105,0,,,,,,,,,,,,,,
